Plot Title: 10522272,,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10522272, SEN S/N: 10522272)","Intensity, Lux (LGR S/N: 10522272, SEN S/N: 10522272)",Coupler Attached (LGR S/N: 10522272),Coupler Detached (LGR S/N: 10522272),Host Connected (LGR S/N: 10522272),Stopped (LGR S/N: 10522272),End Of File (LGR S/N: 10522272)
1,9/26/15 9:00,21.091,0,,,,,
2,9/26/15 9:30,20.234,0,,,,,
3,9/26/15 10:00,20.424,10.8,,,,,
4,9/26/15 10:30,20.996,183,,,,,
5,9/26/15 11:00,21.187,0,,,,,
6,9/26/15 11:30,21.378,0,,,,,
7,9/26/15 12:00,21.951,236.8,,,,,
8,9/26/15 12:30,21.855,139.9,,,,,
9,9/26/15 13:00,23.004,183,,,,,
10,9/26/15 13:30,24.062,32.3,,,,,
11,9/26/15 14:00,23.484,118.4,,,,,
12,9/26/15 14:30,23.581,0,,,,,
13,9/26/15 15:00,23.581,0,,,,,
14,9/26/15 15:30,23.388,0,,,,,
15,9/26/15 16:00,23.292,96.9,,,,,
16,9/26/15 16:30,23.388,96.9,,,,,
17,9/26/15 17:00,23.1,0,,,,,
18,9/26/15 17:30,22.717,0,,,,,
19,9/26/15 18:00,23.196,0,,,,,
20,9/26/15 18:30,22.812,0,,,,,
21,9/26/15 19:00,22.333,0,,,,,
22,9/26/15 19:30,21.951,0,,,,,
23,9/26/15 20:00,21.76,0,,,,,
24,9/26/15 20:30,21.569,0,,,,,
25,9/26/15 21:00,21.378,0,,,,,
26,9/26/15 21:30,21.282,0,,,,,
27,9/26/15 22:00,21.282,0,,,,,
28,9/26/15 22:30,21.091,0,,,,,
29,9/26/15 23:00,20.901,0,,,,,
30,9/26/15 23:30,20.805,0,,,,,
31,9/27/15 0:00,20.71,0,,,,,
32,9/27/15 0:30,20.615,0,,,,,
33,9/27/15 1:00,20.519,0,,,,,
34,9/27/15 1:30,20.424,0,,,,,
35,9/27/15 2:00,20.329,0,,,,,
36,9/27/15 2:30,20.234,0,,,,,
37,9/27/15 3:00,20.138,0,,,,,
38,9/27/15 3:30,20.043,0,,,,,
39,9/27/15 4:00,19.948,0,,,,,
40,9/27/15 4:30,19.853,0,,,,,
41,9/27/15 5:00,19.853,0,,,,,
42,9/27/15 5:30,19.758,0,,,,,
43,9/27/15 6:00,19.662,0,,,,,
44,9/27/15 6:30,19.662,0,,,,,
45,9/27/15 7:00,19.567,0,,,,,
46,9/27/15 7:30,19.567,0,,,,,
47,9/27/15 8:00,19.092,32.3,,,,,
48,9/27/15 8:30,18.331,0,,,,,
49,9/27/15 9:00,17.475,161.5,,,,,
50,9/27/15 9:30,13.558,1636.1,,,,,
51,9/27/15 10:00,13.076,2325,,,,,
52,9/27/15 10:30,13.269,1636.1,,,,,
53,9/27/15 11:00,13.365,2325,,,,,
54,9/27/15 11:30,13.558,2152.8,,,,,
55,9/27/15 12:00,13.846,1808.3,,,,,
56,9/27/15 12:30,14.23,1894.5,,,,,
57,9/27/15 13:00,14.613,2583.4,,,,,
58,9/27/15 13:30,15.091,2325,,,,,
59,9/27/15 14:00,15.569,2497.2,,,,,
60,9/27/15 14:30,16.046,6544.5,,,,,
61,9/27/15 15:00,16.427,2238.9,,,,,
62,9/27/15 15:30,16.523,2755.6,,,,,
63,9/27/15 16:00,16.427,1463.9,,,,,
64,9/27/15 16:30,16.237,882.6,,,,,
65,9/27/15 17:00,16.046,570.5,,,,,
66,9/27/15 17:30,15.951,441.3,,,,,
67,9/27/15 18:00,15.951,1033.3,,,,,
68,9/27/15 18:30,15.951,279.9,,,,,
69,9/27/15 19:00,15.855,10.8,,,,,
70,9/27/15 19:30,15.855,0,,,,,
71,9/27/15 20:00,15.76,0,,,,,
72,9/27/15 20:30,15.664,0,,,,,
73,9/27/15 21:00,15.569,0,,,,,
74,9/27/15 21:30,15.473,0,,,,,
75,9/27/15 22:00,15.378,0,,,,,
76,9/27/15 22:30,15.282,0,,,,,
77,9/27/15 23:00,15.187,0,,,,,
78,9/27/15 23:30,15.091,0,,,,,
79,9/28/15 0:00,14.996,0,,,,,
80,9/28/15 0:30,14.9,0,,,,,
81,9/28/15 1:00,14.9,0,,,,,
82,9/28/15 1:30,14.804,0,,,,,
83,9/28/15 2:00,14.709,0,,,,,
84,9/28/15 2:30,14.613,0,,,,,
85,9/28/15 3:00,14.613,0,,,,,
86,9/28/15 3:30,14.613,0,,,,,
87,9/28/15 4:00,14.613,0,,,,,
88,9/28/15 4:30,14.517,0,,,,,
89,9/28/15 5:00,14.517,0,,,,,
90,9/28/15 5:30,14.517,0,,,,,
91,9/28/15 6:00,14.517,0,,,,,
92,9/28/15 6:30,14.517,0,,,,,
93,9/28/15 7:00,14.517,215.3,,,,,
94,9/28/15 7:30,14.517,592,,,,,
95,9/28/15 8:00,14.421,473.6,,,,,
96,9/28/15 8:30,14.421,592,,,,,
97,9/28/15 9:00,14.421,775,,,,,
98,9/28/15 9:30,14.517,1011.8,,,,,
99,9/28/15 10:00,14.517,1808.3,,,,,
100,9/28/15 10:30,14.613,1291.7,,,,,
101,9/28/15 11:00,14.709,2755.6,,,,,
102,9/28/15 11:30,14.804,1980.6,,,,,
103,9/28/15 12:00,14.804,1636.1,,,,,
104,9/28/15 12:30,14.9,1808.3,,,,,
105,9/28/15 13:00,14.996,2238.9,,,,,
106,9/28/15 13:30,15.091,2411.1,,,,,
107,9/28/15 14:00,15.187,1722.2,,,,,
108,9/28/15 14:30,15.282,1808.3,,,,,
109,9/28/15 15:00,15.473,3100,,,,,
110,9/28/15 15:30,15.569,3272.2,,,,,
111,9/28/15 16:00,15.664,2583.4,,,,,
112,9/28/15 16:30,15.76,1334.7,,,,,
113,9/28/15 17:00,15.855,1291.7,,,,,
114,9/28/15 17:30,15.855,430.6,,,,,
115,9/28/15 18:00,15.855,301.4,,,,,
116,9/28/15 18:30,15.855,161.5,,,,,
117,9/28/15 19:00,15.76,0,,,,,
118,9/28/15 19:30,15.76,0,,,,,
119,9/28/15 20:00,15.76,0,,,,,
120,9/28/15 20:30,15.664,0,,,,,
121,9/28/15 21:00,15.664,0,,,,,
122,9/28/15 21:30,15.569,0,,,,,
123,9/28/15 22:00,15.569,0,,,,,
124,9/28/15 22:30,15.569,0,,,,,
125,9/28/15 23:00,15.473,0,,,,,
126,9/28/15 23:30,15.473,0,,,,,
127,9/29/15 0:00,15.473,0,,,,,
128,9/29/15 0:30,15.473,0,,,,,
129,9/29/15 1:00,15.473,0,,,,,
130,9/29/15 1:30,15.473,0,,,,,
131,9/29/15 2:00,15.473,0,,,,,
132,9/29/15 2:30,15.473,0,,,,,
133,9/29/15 3:00,15.473,0,,,,,
134,9/29/15 3:30,15.473,0,,,,,
135,9/29/15 4:00,15.473,0,,,,,
136,9/29/15 4:30,15.473,0,,,,,
137,9/29/15 5:00,15.473,0,,,,,
138,9/29/15 5:30,15.473,0,,,,,
139,9/29/15 6:00,15.378,0,,,,,
140,9/29/15 6:30,15.378,0,,,,,
141,9/29/15 7:00,15.378,21.5,,,,,
142,9/29/15 7:30,15.378,602.8,,,,,
143,9/29/15 8:00,15.378,269.1,,,,,
144,9/29/15 8:30,15.378,645.8,,,,,
145,9/29/15 9:00,15.378,366,,,,,
146,9/29/15 9:30,15.473,914.9,,,,,
147,9/29/15 10:00,15.473,430.6,,,,,
148,9/29/15 10:30,15.569,1216.3,,,,,
149,9/29/15 11:00,15.569,1162.5,,,,,
150,9/29/15 11:30,15.664,1001,,,,,
151,9/29/15 12:00,15.76,516.7,,,,,
152,9/29/15 12:30,15.855,710.4,,,,,
153,9/29/15 13:00,15.855,721.2,,,,,
154,9/29/15 13:30,15.951,635.1,,,,,
155,9/29/15 14:00,16.141,376.7,,,,,
156,9/29/15 14:30,16.141,419.8,,,,,
157,9/29/15 15:00,16.141,613.5,,,,,
158,9/29/15 15:30,16.141,333.7,,,,,
159,9/29/15 16:00,16.141,86.1,,,,,
160,9/29/15 16:30,16.237,247.6,,,,,
161,9/29/15 17:00,16.332,107.6,,,,,
162,9/29/15 17:30,16.332,53.8,,,,,
163,9/29/15 18:00,16.332,32.3,,,,,
164,9/29/15 18:30,16.332,0,,,,,
165,9/29/15 19:00,16.332,0,,,,,
166,9/29/15 19:30,16.332,0,,,,,
167,9/29/15 20:00,16.332,0,,,,,
168,9/29/15 20:30,16.332,0,,,,,
169,9/29/15 21:00,16.332,0,,,,,
170,9/29/15 21:30,16.332,0,,,,,
171,9/29/15 22:00,16.332,0,,,,,
172,9/29/15 22:30,16.332,0,,,,,
173,9/29/15 23:00,16.332,0,,,,,
174,9/29/15 23:30,16.332,0,,,,,
175,9/30/15 0:00,16.237,0,,,,,
176,9/30/15 0:30,16.237,0,,,,,
177,9/30/15 1:00,16.237,0,,,,,
178,9/30/15 1:30,16.237,0,,,,,
179,9/30/15 2:00,16.141,0,,,,,
180,9/30/15 2:30,16.141,0,,,,,
181,9/30/15 3:00,16.141,0,,,,,
182,9/30/15 3:30,16.141,0,,,,,
183,9/30/15 4:00,16.046,0,,,,,
184,9/30/15 4:30,16.046,0,,,,,
185,9/30/15 5:00,15.951,0,,,,,
186,9/30/15 5:30,15.951,0,,,,,
187,9/30/15 6:00,15.951,0,,,,,
188,9/30/15 6:30,15.855,0,,,,,
189,9/30/15 7:00,15.855,0,,,,,
190,9/30/15 7:30,15.76,21.5,,,,,
191,9/30/15 8:00,15.76,53.8,,,,,
192,9/30/15 8:30,15.76,43.1,,,,,
193,9/30/15 9:00,15.76,161.5,,,,,
194,9/30/15 9:30,15.76,96.9,,,,,
195,9/30/15 10:00,15.76,118.4,,,,,
196,9/30/15 10:30,15.76,150.7,,,,,
197,9/30/15 11:00,15.76,118.4,,,,,
198,9/30/15 11:30,15.76,183,,,,,
199,9/30/15 12:00,15.76,129.2,,,,,
200,9/30/15 12:30,15.76,150.7,,,,,
201,9/30/15 13:00,15.76,150.7,,,,,
202,9/30/15 13:30,15.76,183,,,,,
203,9/30/15 14:00,15.664,226,,,,,
204,9/30/15 14:30,15.664,172.2,,,,,
205,9/30/15 15:00,15.664,75.3,,,,,
206,9/30/15 15:30,15.569,96.9,,,,,
207,9/30/15 16:00,15.473,107.6,,,,,
208,9/30/15 16:30,15.473,86.1,,,,,
209,9/30/15 17:00,15.378,43.1,,,,,
210,9/30/15 17:30,15.187,32.3,,,,,
211,9/30/15 18:00,15.091,0,,,,,
212,9/30/15 18:30,14.996,0,,,,,
213,9/30/15 19:00,14.804,0,,,,,
214,9/30/15 19:30,14.709,0,,,,,
215,9/30/15 20:00,14.613,0,,,,,
216,9/30/15 20:30,14.517,0,,,,,
217,9/30/15 21:00,14.421,0,,,,,
218,9/30/15 21:30,14.325,0,,,,,
219,9/30/15 22:00,14.23,0,,,,,
220,9/30/15 22:30,14.134,0,,,,,
221,9/30/15 23:00,14.038,0,,,,,
222,9/30/15 23:30,13.942,0,,,,,
223,10/1/15 0:00,13.846,0,,,,,
224,10/1/15 0:30,13.75,0,,,,,
225,10/1/15 1:00,13.654,0,,,,,
226,10/1/15 1:30,13.558,0,,,,,
227,10/1/15 2:00,13.461,0,,,,,
228,10/1/15 2:30,13.365,0,,,,,
229,10/1/15 3:00,13.269,0,,,,,
230,10/1/15 3:30,13.173,0,,,,,
231,10/1/15 4:00,13.076,0,,,,,
232,10/1/15 4:30,13.076,0,,,,,
233,10/1/15 5:00,12.98,0,,,,,
234,10/1/15 5:30,12.883,0,,,,,
